DICひずみ,DIC応力
0.037047201,29.03079095
0.037321625,28.97172525
0.037321625,29.0012581
0.036772777,29.03079095
0.037321625,29.14892235
0.037321625,29.08985665
0.037321625,29.08985665
0.037047201,29.14892235
0.037596048,29.1193895
0.037321625,29.1193895
0.037596048,29.1193895
0.037047201,29.14892235
0.037321625,29.1784552
0.037596048,29.20798805
0.038144896,29.1784552
0.037047201,29.20798805
0.037321625,29.32611944
0.037870472,29.29658659
0.037321625,29.20798805
0.038693743,29.26705374
0.037870472,29.20798805
0.038419319,29.32611944
0.037596048,29.32611944
0.038419319,29.35565229
0.037596048,29.35565229
0.038144896,29.38518514
0.038144896,29.50331654
0.038144896,29.44425084
0.038693743,29.44425084
0.038144896,29.53284939
0.038419319,29.47378369
0.038419319,29.53284939
0.037870472,29.59191509
0.038968167,29.53284939
0.038144896,29.56238224
0.038144896,29.62144794
0.038144896,29.62144794
0.038968167,29.59191509
0.038693743,29.59191509
0.039242591,29.62144794
0.038693743,29.59191509
0.038419319,29.62144794
0.038693743,29.62144794
0.038419319,29.62144794
0.038693743,29.65098079
0.038419319,29.71004648
0.038693743,29.71004648
0.039242591,29.65098079
0.038693743,29.76911218
0.038693743,29.71004648
0.039242591,29.76911218
0.038693743,29.79864503
0.038693743,29.82817788
0.039242591,29.85771073
0.039517014,29.85771073
0.039517014,29.85771073
0.039517014,29.85771073
0.039517014,29.85771073
0.039517014,29.91677643
0.039242591,29.94630928
0.039791438,29.88724358
0.040065862,29.94630928
0.039517014,29.91677643
0.039517014,29.97584213
0.039517014,29.91677643
0.039242591,29.97584213
0.039517014,30.00537498
0.039517014,30.00537498
0.040614709,30.06444068
0.040614709,30.06444068
0.040614709,30.06444068
0.040340285,29.97584213
0.039791438,30.06444068
0.040614709,30.09397353
0.039791438,30.09397353
0.039791438,30.06444068
0.040614709,30.06444068
0.040340285,30.18257207
0.040340285,30.15303923
0.040614709,30.24163777
0.040614709,30.18257207
0.040614709,30.24163777
0.040614709,30.24163777
0.040614709,30.21210492
0.040614709,30.27117062
0.040614709,30.27117062
0.040889133,30.24163777
0.040889133,30.33023632
0.041163557,30.30070347
0.04143798,30.30070347
0.041163557,30.30070347
0.041163557,30.24163777
0.040889133,30.38930202
0.040614709,30.35976917
0.041163557,30.35976917
0.04143798,30.35976917
0.04143798,30.35976917
0.040889133,30.35976917
0.040614709,30.47790057
0.04143798,30.47790057
0.041163557,30.47790057
0.04143798,30.41883487
0.040889133,30.41883487
0.041712404,30.47790057
0.04143798,30.56649912
0.041986828,30.47790057
0.041712404,30.47790057
0.042810099,30.50743342
0.042261251,30.59603197
0.042535675,30.59603197
0.042535675,30.65509767
0.041712404,30.59603197
0.042535675,30.62556482
0.041712404,30.68463051
0.041986828,30.59603197
0.041712404,30.68463051
0.042535675,30.65509767
0.042535675,30.68463051
0.042535675,30.68463051
0.042535675,30.65509767
0.042535675,30.71416336
0.042535675,30.74369621
0.042261251,30.65509767
0.042810099,30.77322906
0.043084523,30.77322906
0.042810099,30.74369621
0.043084523,30.77322906
0.043907794,30.83229476
0.043907794,30.77322906
0.043907794,30.83229476
0.043084523,30.83229476
0.042810099,30.80276191
0.043084523,30.83229476
0.043907794,30.95042616
0.043358946,30.95042616
0.04363337,30.89136046
0.043084523,30.95042616
0.043907794,30.97995901
0.04363337,30.97995901
0.043907794,31.00949186
0.044182217,31.00949186
0.044182217,30.95042616
0.043907794,31.00949186
0.04363337,30.95042616
0.043907794,31.00949186
0.043907794,31.00949186
0.044731065,31.06855756
0.044182217,31.06855756
0.043907794,31.03902471
0.043907794,31.06855756
0.043907794,31.1571561
0.044182217,31.18668895
0.044182217,31.09809041
0.043907794,31.12762326
0.045005488,31.12762326
0.044731065,31.18668895
0.044731065,31.12762326
0.044182217,31.18668895
0.043907794,31.18668895
0.044182217,31.2162218
0.045005488,31.2162218
0.044456641,31.30482035
0.045005488,31.2752875
0.045554336,31.2752875
0.045005488,31.30482035
0.045279912,31.30482035
0.045005488,31.30482035
0.046103183,31.36388605
0.04582876,31.3343532
0.04582876,31.3934189
0.045279912,31.30482035
0.045279912,31.36388605
0.04582876,31.3934189
0.045279912,31.4524846
0.045554336,31.3934189
0.045005488,31.3934189
0.04582876,31.3934189
0.04582876,31.3934189
0.045554336,31.3934189
0.046103183,31.4524846
0.046103183,31.4524846
0.046377607,31.4524846
0.046103183,31.4524846
0.045554336,31.5115503
0.046377607,31.48201745
0.045005488,31.4524846
0.046103183,31.570616
0.046377607,31.570616
0.04582876,31.5115503
0.046377607,31.60014885
0.046377607,31.62968169
0.046377607,31.68874739
0.046377607,31.62968169
0.046377607,31.62968169
0.046377607,31.62968169
0.046652031,31.62968169
0.047475302,31.62968169
0.047200878,31.74781309
0.047200878,31.570616
0.047200878,31.62968169
0.046377607,31.68874739
0.047200878,31.68874739
0.046377607,31.62968169
0.047200878,31.74781309
0.047475302,31.74781309
0.046377607,31.80687879
0.047200878,31.68874739
0.047749726,31.74781309
0.047200878,31.80687879
0.047475302,31.68874739
0.047475302,31.80687879
0.047475302,31.80687879
0.047749726,31.77734594
0.047475302,31.80687879
0.047749726,31.83641164
0.048024149,31.86594449
0.047749726,31.80687879
0.048298573,31.86594449
0.048298573,31.92501019
0.047749726,31.95454304
0.048298573,31.86594449
0.047749726,31.92501019
0.048298573,31.89547734
0.048572997,31.89547734
0.048572997,31.92501019
0.048572997,31.98407589
0.048572997,31.95454304
0.048298573,31.98407589
0.047749726,31.95454304
0.048024149,31.98407589
0.048024149,31.98407589
0.048298573,32.04314159
0.048572997,32.01360874
0.048298573,31.98407589
0.04884742,32.07267444
0.048572997,32.04314159
0.04884742,32.04314159
0.04884742,32.01360874
0.04884742,32.04314159
0.048572997,32.16127298
0.04884742,32.10220729
0.049670692,32.10220729
0.049121844,32.16127298
0.04884742,32.16127298
0.049121844,32.16127298
0.049121844,32.10220729
0.049670692,32.22033868
0.049670692,32.13174013
0.049945115,32.19080583
0.049670692,32.22033868
0.049670692,32.24987153
0.049396268,32.16127298
0.049670692,32.22033868
0.049945115,32.27940438
0.049945115,32.22033868
0.050219539,32.33847008
0.049945115,32.27940438
0.049945115,32.27940438
0.050219539,32.30893723
0.049396268,32.33847008
0.049945115,32.27940438
0.050768386,32.33847008
0.050493963,32.33847008
0.050493963,32.33847008
0.050768386,32.36800293
0.050493963,32.33847008
0.051317234,32.33847008
0.051317234,32.36800293
0.051866081,32.39753578
0.05104281,32.39753578
0.051591658,32.39753578
0.051317234,32.36800293
0.051591658,32.39753578
0.050768386,32.39753578
0.051591658,32.42706863
0.050768386,32.45660148
0.051866081,32.45660148
0.051591658,32.39753578
0.051866081,32.42706863
0.05104281,32.51566718
0.051866081,32.45660148
0.051866081,32.51566718
0.051591658,32.54520003
0.051317234,32.57473288
0.051866081,32.57473288
0.051866081,32.51566718
0.051866081,32.57473288
0.052140505,32.63379857
0.052140505,32.54520003
0.052689352,32.54520003
0.052414929,32.63379857
0.052414929,32.60426572
0.051866081,32.57473288
0.051591658,32.60426572
0.052963776,32.63379857
0.052963776,32.69286427
0.053512623,32.60426572
0.0532382,32.60426572
0.052963776,32.78146282
0.052689352,32.69286427
0.052689352,32.69286427
0.054061471,32.63379857
0.054061471,32.66333142
0.054061471,32.57473288
0.054061471,32.66333142
0.054335895,32.66333142
0.0532382,32.69286427
0.053787047,32.75192997
0.052963776,32.72239712
0.054061471,32.66333142
0.053787047,32.75192997
0.054061471,32.78146282
0.054061471,32.78146282
0.054061471,32.72239712
0.054061471,32.75192997
0.054061471,32.81099567
0.053787047,32.81099567
0.054061471,32.81099567
0.0532382,32.81099567
0.054061471,32.87006137
0.054061471,32.87006137
0.054061471,32.72239712
0.054335895,32.87006137
0.054884742,32.92912707
0.054884742,32.89959422
0.054610318,32.92912707
0.055159166,32.87006137
0.054061471,32.92912707
0.055159166,32.89959422
0.054884742,32.95865992
0.055159166,32.92912707
0.055159166,32.95865992
0.054884742,32.95865992
0.054884742,32.92912707
0.055159166,32.95865992
0.055159166,33.04725847
0.055159166,32.92912707
0.055982437,32.92912707
0.055433589,32.98819277
0.055982437,32.98819277
0.055982437,33.04725847
0.056256861,33.04725847
0.055708013,32.98819277
0.055982437,32.98819277
0.056531284,32.98819277
0.055708013,33.01772562
0.056256861,33.04725847
0.057354555,33.04725847
0.057080132,32.98819277
0.056531284,33.07679131
0.056256861,33.04725847
0.056531284,33.10632416
0.056256861,33.04725847
0.056531284,33.10632416
0.057354555,33.10632416
0.056531284,33.10632416
0.056531284,33.19492271
0.057080132,33.16538986
0.057354555,33.13585701
0.057354555,33.22445556
0.055982437,33.13585701
0.057628979,33.22445556
0.057354555,33.16538986
0.057354555,33.16538986
0.057903403,33.19492271
0.057080132,33.22445556
0.057080132,33.16538986
0.057628979,33.22445556
0.057354555,33.22445556
0.057354555,33.22445556
0.057903403,33.25398841
0.057903403,33.22445556
0.057903403,33.22445556
0.057628979,33.22445556
0.058726674,33.28352126
0.058177827,33.22445556
0.05845225,33.22445556
0.057628979,33.22445556
0.058177827,33.22445556
0.058177827,33.16538986
0.058177827,33.31305411
0.058726674,33.31305411
0.059001098,33.31305411
0.059001098,33.34258696
0.058726674,33.28352126
0.058726674,33.28352126
0.058177827,33.28352126
0.059001098,33.22445556
0.059549945,33.31305411
0.059824369,33.28352126
0.059824369,33.34258696
0.059275521,33.40165266
0.059001098,33.34258696
0.059549945,33.46071836
0.058726674,33.34258696
0.059549945,33.40165266
0.060373216,33.43118551
0.059549945,33.46071836
0.059824369,33.37211981
0.059549945,33.46071836
0.059824369,33.46071836
0.060098793,33.40165266
0.059549945,33.40165266
0.059824369,33.40165266
0.059549945,33.46071836
0.059549945,33.46071836
0.059824369,33.46071836
0.06064764,33.46071836
0.06064764,33.46071836
0.06064764,33.46071836
0.06064764,33.43118551
0.06064764,33.57884975
0.060373216,33.49025121
0.06064764,33.51978406
0.06064764,33.51978406
0.060922064,33.57884975
0.061196487,33.51978406
0.061470911,33.54931691
0.061745335,33.6083826
0.061196487,33.57884975
0.060922064,33.51978406
0.061470911,33.57884975
0.061470911,33.54931691
0.061745335,33.63791545
0.062019759,33.6083826
0.061745335,33.57884975
0.062019759,33.6083826
0.06284303,33.57884975
0.06284303,33.63791545
0.06284303,33.54931691
0.06284303,33.54931691
0.062568606,33.57884975
0.06284303,33.63791545
0.062294182,33.63791545
0.062294182,33.63791545
0.062019759,33.57884975
0.06284303,33.63791545
0.062568606,33.57884975
0.062568606,33.57884975
0.062568606,33.63791545
0.062019759,33.69698115
0.06284303,33.726514
0.062568606,33.69698115
0.06284303,33.69698115
0.063666301,33.75604685
0.063117453,33.726514
0.06284303,33.63791545
0.063940724,33.6674483
0.063666301,33.69698115
0.064215148,33.69698115
0.063117453,33.69698115
0.063117453,33.75604685
0.063117453,33.63791545
0.063666301,33.75604685
0.063391877,33.69698115
0.063940724,33.69698115
0.064763996,33.726514
0.063391877,33.75604685
0.063940724,33.69698115
0.063940724,33.75604685
0.064763996,33.75604685
0.064489572,33.75604685
0.064763996,33.7855797
0.064215148,33.81511255
0.064763996,33.75604685
0.064763996,33.75604685
0.065038419,33.81511255
0.065038419,33.75604685
0.064763996,33.81511255
0.065038419,33.81511255
0.065038419,33.75604685
0.065038419,33.81511255
0.064763996,33.75604685
0.065587267,33.75604685
0.065587267,33.81511255
0.065312843,33.81511255
0.065587267,33.81511255
0.065587267,33.7855797
0.065038419,33.7855797
0.065312843,33.75604685
0.065312843,33.81511255
0.065312843,33.87417825
0.066410538,33.9037111
0.066136114,33.9037111
0.066410538,33.93324395
0.066410538,33.87417825
0.066410538,33.87417825
0.065587267,33.9627768
0.066959385,33.93324395
0.066959385,33.93324395
0.066410538,33.9627768
0.067233809,33.87417825
0.067233809,33.93324395
0.066136114,33.93324395
0.06586169,33.93324395
0.067233809,33.93324395
0.067233809,33.87417825
0.06805708,33.93324395
0.066684962,33.99230965
0.067508233,33.93324395
0.067233809,33.93324395
0.067233809,33.93324395
0.06805708,33.93324395
0.06805708,33.93324395
0.068331504,33.93324395
0.06805708,33.93324395
0.06805708,33.99230965
0.067782656,33.93324395
0.069154775,33.99230965
0.06805708,33.93324395
0.06805708,33.99230965
0.068605928,33.93324395
0.068331504,33.9627768
0.068331504,33.9627768
0.068880351,33.93324395
0.069429199,33.99230965
0.069154775,33.87417825
0.068880351,33.93324395
0.068880351,34.05137534
0.068880351,33.99230965
0.068880351,33.93324395
0.069429199,33.99230965
0.069429199,33.99230965
0.069429199,33.93324395
0.068880351,34.05137534
0.069154775,33.99230965
0.069429199,33.99230965
0.069703622,34.0218425
0.069703622,33.93324395
0.070526894,33.99230965
0.069978046,33.99230965
0.069703622,33.99230965
0.069703622,34.08090819
0.069703622,34.11044104
0.07025247,34.05137534
0.069703622,34.05137534
0.07025247,34.08090819
0.070801317,34.11044104
0.07025247,34.13997389
0.07025247,34.11044104
0.07025247,34.16950674
0.070526894,34.16950674
0.070526894,34.05137534
0.070526894,34.11044104
0.070801317,34.08090819
0.070526894,34.11044104
0.070801317,34.08090819
0.071350165,34.11044104
0.071624588,34.11044104
0.071624588,34.11044104
0.071624588,34.16950674
0.071350165,34.16950674
0.071350165,34.16950674
0.071624588,34.11044104
0.071624588,34.11044104
0.071624588,34.16950674
0.071075741,34.16950674
0.071624588,34.16950674
0.072173436,34.13997389
0.071350165,34.19903959
0.072173436,34.19903959
0.071624588,34.05137534
0.072722283,34.16950674
0.072996707,34.11044104
0.073819978,34.16950674
0.073545554,34.13997389
0.072722283,34.11044104
0.072996707,34.16950674
0.072722283,34.16950674
0.072722283,34.16950674
0.072996707,34.22857244
0.073819978,34.13997389
0.073545554,34.16950674
0.072996707,34.22857244
0.072996707,34.16950674
0.073819978,34.16950674
0.072996707,34.16950674
0.073545554,34.16950674
0.073819978,34.19903959
0.073819978,34.19903959
0.073819978,34.19903959
0.073819978,34.28763814
0.074917673,34.22857244
0.074643249,34.22857244
0.074643249,34.16950674
0.074917673,34.22857244
0.074643249,34.28763814
0.074917673,34.22857244
0.074917673,34.19903959
0.075192097,34.28763814
0.074917673,34.22857244
0.074917673,34.16950674
0.074643249,34.22857244
0.074917673,34.22857244
0.074917673,34.22857244
0.075740944,34.25810529
0.075740944,34.22857244
0.075740944,34.25810529
0.07546652,34.28763814
0.076015368,34.22857244
0.075740944,34.16950674
0.07546652,34.25810529
0.07546652,34.28763814
0.076838639,34.22857244
0.07546652,34.25810529
0.076289791,34.31717099
0.076289791,34.22857244
0.076015368,34.25810529
0.076289791,34.22857244
0.076838639,34.28763814
0.076289791,34.22857244
0.076564215,34.28763814
0.076838639,34.16950674
0.076838639,34.22857244
0.077113063,34.28763814
0.077387486,34.22857244
0.07766191,34.16950674
0.07766191,34.22857244
0.077936334,34.25810529
0.077387486,34.16950674
0.077113063,34.28763814
0.077113063,34.28763814
0.078210757,34.28763814
0.077936334,34.28763814
0.078210757,34.25810529
0.077387486,34.28763814
0.077936334,34.28763814
0.077113063,34.28763814
0.078485181,34.34670384
0.078210757,34.28763814
0.079034029,34.28763814
0.079034029,34.34670384
0.078210757,34.22857244
0.078485181,34.22857244
0.078210757,34.28763814
0.078485181,34.28763814
0.079308452,34.34670384
0.079034029,34.28763814
0.078759605,34.34670384
0.079308452,34.34670384
0.079034029,34.31717099
0.079582876,34.40576954
0.079308452,34.34670384
0.079308452,34.37623669
0.079582876,34.34670384
0.079582876,34.34670384
0.079308452,34.28763814
0.079034029,34.28763814
0.080680571,34.34670384
0.080406147,34.34670384
0.080680571,34.28763814
0.080131723,34.34670384
0.080406147,34.40576954
0.079582876,34.28763814
0.080406147,34.34670384
0.080954995,34.37623669
0.081503842,34.34670384
0.080680571,34.34670384
0.081778266,34.28763814
0.080680571,34.31717099
0.081503842,34.22857244
0.080954995,34.34670384
0.081778266,34.28763814
0.081503842,34.34670384
0.081778266,34.34670384
0.082052689,34.28763814
0.080954995,34.28763814
0.081503842,34.34670384
0.081778266,34.31717099
0.081778266,34.28763814
0.082052689,34.31717099
0.082601537,34.31717099
0.082601537,34.28763814
0.082052689,34.34670384
0.082052689,34.31717099
0.08287596,34.34670384
0.083424808,34.40576954
0.083150384,34.28763814
0.08287596,34.43530239
0.083699232,34.31717099
0.08287596,34.40576954
0.08287596,34.40576954
0.083973655,34.43530239
0.08287596,34.40576954
0.083424808,34.40576954
0.083699232,34.37623669
0.083973655,34.43530239
0.083973655,34.34670384
0.083150384,34.37623669
0.083973655,34.40576954
0.083973655,34.40576954
0.083699232,34.43530239
0.083699232,34.40576954
0.084248079,34.46483524
0.083973655,34.40576954
0.084522503,34.34670384
0.084796926,34.40576954
0.08507135,34.40576954
0.084796926,34.37623669
0.084248079,34.37623669
0.084248079,34.28763814
0.084796926,34.37623669
0.08507135,34.37623669
0.085345774,34.34670384
0.084796926,34.34670384
0.085345774,34.43530239
0.084248079,34.34670384
0.08507135,34.34670384
0.086169045,34.40576954
0.085345774,34.28763814
0.086169045,34.28763814
0.085894621,34.40576954
0.086169045,34.40576954
0.085894621,34.34670384
0.086169045,34.34670384
0.086443469,34.37623669
0.086443469,34.40576954
0.086992316,34.46483524
0.086169045,34.40576954
0.086169045,34.43530239
0.086717892,34.46483524
0.086443469,34.40576954
0.08726674,34.46483524
0.086717892,34.40576954
0.086717892,34.46483524
0.08726674,34.40576954
0.087541164,34.28763814
0.08726674,34.46483524
0.087541164,34.43530239
0.088090011,34.34670384
0.08726674,34.43530239
0.088090011,34.40576954
0.088090011,34.34670384
0.088638858,34.46483524
0.088090011,34.40576954
0.089187706,34.43530239
0.088364435,34.40576954
0.088090011,34.34670384
0.088090011,34.31717099
0.088090011,34.40576954
0.088364435,34.43530239
0.088090011,34.40576954
0.08946213,34.40576954
0.089187706,34.43530239
0.088364435,34.31717099
0.088638858,34.46483524
0.088638858,34.34670384
0.089187706,34.37623669
0.089736553,34.46483524
0.090285401,34.40576954
0.08946213,34.40576954
0.088913282,34.40576954
0.08946213,34.40576954
0.089736553,34.37623669
0.089187706,34.34670384
0.090010977,34.49436809
0.090559824,34.46483524
0.090559824,34.46483524
0.090285401,34.46483524
0.089736553,34.46483524
0.090559824,34.46483524
0.090559824,34.46483524
0.090834248,34.46483524
0.091383095,34.40576954
0.090559824,34.40576954
0.090834248,34.37623669
0.090834248,34.37623669
0.090834248,34.43530239
0.091383095,34.37623669
0.091383095,34.34670384
0.091383095,34.46483524
0.091657519,34.40576954
0.091383095,34.52390094
0.091931943,34.43530239
0.091383095,34.40576954
0.09248079,34.46483524
0.092206367,34.34670384
0.09248079,34.46483524
0.091657519,34.46483524
0.091657519,34.40576954
0.091931943,34.40576954
0.091657519,34.40576954
0.093852909,34.46483524
0.092206367,34.46483524
0.092755214,34.46483524
0.09248079,34.46483524
0.093029638,34.40576954
0.092755214,34.40576954
0.09248079,34.46483524
0.093304061,34.40576954
0.093029638,34.46483524
0.093852909,34.46483524
0.093304061,34.52390094
0.093029638,34.46483524
0.093029638,34.40576954
0.09467618,34.37623669
0.093852909,34.40576954
0.093852909,34.40576954
0.093852909,34.40576954
0.093578485,34.46483524
0.094127333,34.46483524
0.093852909,34.46483524
0.09467618,34.46483524
0.095225027,34.40576954
0.09467618,34.40576954
0.095773875,34.46483524
0.094950604,34.46483524
0.095225027,34.40576954
0.095225027,34.46483524
0.095773875,34.43530239
0.095225027,34.43530239
0.095773875,34.46483524
0.094950604,34.46483524
0.095773875,34.46483524
0.095773875,34.43530239
0.096048299,34.46483524
0.096048299,34.40576954
0.096048299,34.40576954
0.096048299,34.46483524
0.097145993,34.40576954
0.095773875,34.40576954
0.096597146,34.43530239
0.096597146,34.52390094
0.097145993,34.52390094
0.09687157,34.46483524
0.09687157,34.46483524
0.096597146,34.46483524
0.096322722,34.40576954
0.096048299,34.46483524
0.097694841,34.43530239
0.098243688,34.46483524
0.097145993,34.46483524
0.097420417,34.46483524
0.097694841,34.40576954
0.097145993,34.46483524
0.098243688,34.40576954
0.098243688,34.40576954
0.097420417,34.46483524
0.098518112,34.46483524
0.097420417,34.46483524
0.098518112,34.46483524
0.097969265,34.34670384
0.098792536,34.43530239
0.098792536,34.34670384
0.099066959,34.40576954
0.099066959,34.46483524
0.099066959,34.46483524
0.099066959,34.49436809
0.099066959,34.40576954
0.099066959,34.40576954
0.099066959,34.46483524
0.099341383,34.46483524
0.099066959,34.40576954
0.099341383,34.46483524
0.099890231,34.46483524
0.100164654,34.46483524
0.100439078,34.40576954
0.099615807,34.52390094
0.099890231,34.46483524
0.099890231,34.40576954
0.099890231,34.46483524
0.100439078,34.46483524
0.100713502,34.40576954
0.100713502,34.40576954
0.101262349,34.40576954
0.100713502,34.40576954
0.100713502,34.37623669
0.100713502,34.43530239
0.100713502,34.37623669
0.101262349,34.40576954
0.101262349,34.46483524
0.101262349,34.40576954
0.101811196,34.40576954
0.101262349,34.40576954
0.101262349,34.43530239
0.10208562,34.40576954
0.101536773,34.46483524
0.101811196,34.43530239
0.10208562,34.40576954
0.10208562,34.40576954
0.102360044,34.40576954
0.10208562,34.40576954
0.103183315,34.46483524
0.102908891,34.40576954
0.102360044,34.37623669
0.102908891,34.40576954
0.102908891,34.49436809
0.103183315,34.37623669
0.102908891,34.37623669
0.103732162,34.46483524
0.103732162,34.37623669
0.103457739,34.43530239
0.103183315,34.46483524
0.102908891,34.46483524
0.103732162,34.43530239
0.10428101,34.46483524
0.104555434,34.40576954
0.104829857,34.46483524
0.10428101,34.34670384
0.104829857,34.34670384
0.104006586,34.40576954
0.10428101,34.46483524
0.104829857,34.34670384
0.105104281,34.40576954
0.105104281,34.34670384
0.104829857,34.46483524
0.105104281,34.43530239
0.105104281,34.43530239
0.105378705,34.34670384
0.105653128,34.34670384
0.105104281,34.40576954
0.105653128,34.43530239
0.105104281,34.28763814
0.105653128,34.40576954
0.105927552,34.40576954
0.105653128,34.28763814
0.106750823,34.34670384
0.105927552,34.34670384
0.1064764,34.40576954
0.105378705,34.46483524
0.105927552,34.40576954
0.1064764,34.46483524
0.1064764,34.46483524
0.107025247,34.37623669
0.1064764,34.31717099
0.107299671,34.40576954
0.107299671,34.28763814
0.107299671,34.43530239
0.107025247,34.46483524
0.108122942,34.34670384
0.107574094,34.43530239
0.107574094,34.40576954
0.107299671,34.40576954
0.107299671,34.46483524
0.107299671,34.37623669
0.107848518,34.46483524
0.108671789,34.40576954
0.108671789,34.34670384
0.108671789,34.34670384
0.108122942,34.40576954
0.108671789,34.34670384
0.108671789,34.40576954
0.109220637,34.34670384
0.109769484,34.40576954
0.109220637,34.37623669
0.108671789,34.40576954
0.108946213,34.40576954
0.108671789,34.34670384
0.108946213,34.40576954
0.110043908,34.34670384
0.110318332,34.40576954
0.110318332,34.37623669
0.109220637,34.37623669
0.10949506,34.34670384
0.109769484,34.34670384
0.109769484,34.28763814
0.110318332,34.37623669
0.110592755,34.31717099
0.110867179,34.28763814
0.110318332,34.34670384
0.110318332,34.37623669
0.110867179,34.34670384
0.110867179,34.43530239
0.110867179,34.31717099
0.110867179,34.31717099
0.110592755,34.37623669
0.111416026,34.28763814
0.11169045,34.28763814
0.111141603,34.31717099
0.11169045,34.34670384
0.11169045,34.37623669
0.11169045,34.34670384
0.111416026,34.40576954
0.111416026,34.34670384
0.111416026,34.40576954
0.111964874,34.34670384
0.112239297,34.34670384
0.112788145,34.34670384
0.113062569,34.40576954
0.113062569,34.34670384
0.113062569,34.34670384
0.112239297,34.31717099
0.11388584,34.34670384
0.113062569,34.28763814
0.113611416,34.40576954
0.11388584,34.34670384
0.112788145,34.28763814
0.11388584,34.34670384
0.113062569,34.37623669
0.11388584,34.31717099
0.11388584,34.34670384
0.114434687,34.34670384
0.114709111,34.28763814
0.11388584,34.28763814
0.114434687,34.28763814
0.114434687,34.31717099
0.114709111,34.28763814
0.114434687,34.28763814
0.114983535,34.34670384
0.114983535,34.34670384
0.114983535,34.34670384
0.114709111,34.40576954
0.114983535,34.34670384
0.115532382,34.31717099
0.115532382,34.31717099
0.116081229,34.31717099
0.115532382,34.34670384
0.115806806,34.34670384
0.115257958,34.31717099
0.116355653,34.28763814
0.116081229,34.31717099
0.115532382,34.22857244
0.116081229,34.28763814
0.116630077,34.28763814
0.116630077,34.22857244
0.116904501,34.34670384
0.116630077,34.28763814
0.117453348,34.28763814
0.116630077,34.34670384
0.117453348,34.22857244
0.116630077,34.28763814
0.116630077,34.28763814
0.118002195,34.31717099
0.118002195,34.16950674
0.118002195,34.28763814
0.118002195,34.28763814
0.117727772,34.28763814
0.117453348,34.37623669
0.117453348,34.28763814
0.118825467,34.28763814
0.118002195,34.22857244
0.118002195,34.28763814
0.118002195,34.16950674
0.118825467,34.28763814
0.118276619,34.22857244
0.118551043,34.0218425
0.118825467,34.25810529
0.118002195,34.40576954
0.118276619,34.28763814
0.118276619,34.16950674
0.118825467,34.28763814
0.118825467,34.28763814
0.119648738,34.31717099
0.120197585,34.22857244
0.119648738,34.28763814
0.119648738,34.28763814
0.119374314,34.28763814
0.11909989,34.25810529
0.119648738,34.28763814
0.120472009,34.22857244
0.121020856,34.22857244
0.121020856,34.19903959
0.120197585,34.28763814
0.121020856,34.22857244
0.120197585,34.22857244
0.120472009,34.16950674
0.12129528,34.22857244
0.121569704,34.22857244
0.121569704,34.19903959
0.121020856,34.28763814
0.121569704,34.16950674
0.121569704,34.28763814
0.122392975,34.22857244
0.122392975,34.28763814
0.122118551,34.16950674
0.122667398,34.22857244
0.121844127,34.22857244
0.122392975,34.22857244
0.122392975,34.16950674
0.122392975,34.22857244
0.122392975,34.28763814
0.122392975,34.25810529
0.122941822,34.22857244
0.121844127,34.22857244
0.122392975,34.19903959
0.122392975,34.28763814
0.123765093,34.22857244
0.123765093,34.22857244
0.123765093,34.28763814
0.124039517,34.34670384
0.123765093,34.22857244
0.123216246,34.22857244
0.123765093,34.22857244
0.124588364,34.22857244
0.124588364,34.22857244
0.124313941,34.22857244
0.124588364,34.22857244
0.124588364,34.22857244
0.124039517,34.16950674
0.124588364,34.22857244
0.124862788,34.28763814
0.124862788,34.22857244
0.125137212,34.16950674
0.125411636,34.16950674
0.125411636,34.19903959
0.125686059,34.19903959
0.125411636,34.16950674
0.125137212,34.13997389
0.125411636,34.22857244
0.125411636,34.28763814
0.125411636,34.25810529
0.125411636,34.16950674
0.127058178,34.22857244
0.125960483,34.16950674
0.126783754,34.16950674
0.126234907,34.16950674
0.126234907,34.16950674
0.126234907,34.16950674
0.126234907,34.19903959
0.127332602,34.19903959
0.127607025,34.19903959
0.126783754,34.16950674
0.127058178,34.22857244
0.127332602,34.16950674
0.127332602,34.22857244
0.127058178,34.22857244
0.127607025,34.22857244
0.128155873,34.25810529
0.128155873,34.25810529
0.127607025,34.22857244
0.127332602,34.22857244
0.127607025,34.22857244
0.127332602,34.19903959
0.128155873,34.16950674
0.128155873,34.11044104
0.128430296,34.19903959
0.128979144,34.16950674
0.128979144,34.22857244
0.128979144,34.16950674
0.12870472,34.22857244
0.129802415,34.19903959
0.128979144,34.16950674
0.128979144,34.16950674
0.129527991,34.16950674
0.129527991,34.22857244
0.129253568,34.16950674
0.129253568,34.16950674
0.13090011,34.16950674
0.130625686,34.11044104
0.129802415,34.11044104
0.130076839,34.16950674
0.130625686,34.11044104
0.129802415,34.08090819
0.131448957,34.11044104
0.131448957,34.11044104
0.131174533,34.11044104
0.130625686,34.11044104
0.131174533,34.08090819
0.130351262,34.11044104
0.131174533,34.16950674
0.131174533,34.11044104
0.131997805,34.16950674
0.131997805,34.08090819
0.131448957,34.05137534
0.131174533,34.13997389
0.131997805,34.11044104
0.131174533,34.16950674
0.131723381,34.16950674
0.132546652,34.11044104
0.132821076,34.16950674
0.132546652,34.16950674
0.132821076,34.13997389
0.132546652,34.16950674
0.132821076,34.16950674
0.133095499,34.22857244
0.132821076,34.16950674
