番号,日付,時間,ms,CHU1-1,CHU1-2,CHU1-3,CHU1-4,CHU2-1,CHU2-2,CHU2-3,CHU2-4,CHU2-5,CHU2-6,CHU2-7,CHU2-8,CHU2-9,CHU2-10,AlarmU1,AlarmU2,AlarmOut,MarkEvent
NO.,Date,Time,ms," V"," V"," V"," V"," V"," V"," V"," V"," V"," V"," V"," V"," V"," V","A1234567890","A1234567890","AO1234567890","Alarm/Info/x/User12345678"
16201,2024-12-18,16:51:59,0,-0.009,-0.002,-0.002,-0.006,+0.02,+0.04,-0.02,+0.04,+0.04,+0.613,+0.763,+0.02,+0.00,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16202,2024-12-18,16:51:59,10,-0.006,-0.001,-0.001,-0.006,+0.03,+0.01,+0.00,+0.05,+0.04,+0.612,+0.764,+0.01,+0.02,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16203,2024-12-18,16:51:59,20,-0.008,-0.002,-0.004,-0.004,+0.02,+0.03,+0.01,+0.06,+0.01,+0.613,+0.764,+0.01,-0.02,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16204,2024-12-18,16:51:59,30,-0.005,-0.003,-0.001,-0.005,+0.03,+0.04,+0.03,+0.04,+0.06,+0.611,+0.763,+0.03,-0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16205,2024-12-18,16:51:59,40,-0.005,-0.001,-0.003,-0.005,+0.03,-0.01,+0.01,+0.06,+0.01,+0.613,+0.763,+0.01,-0.02,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16206,2024-12-18,16:51:59,50,-0.006,-0.003,-0.004,-0.007,+0.04,+0.01,+0.03,+0.04,+0.04,+0.611,+0.765,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16207,2024-12-18,16:51:59,60,-0.005,-0.001,-0.002,-0.004,+0.03,+0.04,+0.03,+0.03,+0.04,+0.614,+0.764,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16208,2024-12-18,16:51:59,70,-0.004,-0.002,-0.003,-0.005,+0.04,+0.01,+0.02,+0.07,+0.04,+0.616,+0.765,+0.01,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16209,2024-12-18,16:51:59,80,-0.006,-0.001,-0.003,-0.006,+0.02,+0.04,+0.03,+0.04,+0.04,+0.615,+0.765,+0.01,-0.04,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16210,2024-12-18,16:51:59,90,-0.007,-0.000,-0.003,-0.004,+0.03,+0.03,+0.02,+0.05,+0.04,+0.616,+0.766,+0.04,+0.00,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16211,2024-12-18,16:51:59,100,-0.008,-0.002,-0.002,-0.005,+0.03,+0.03,+0.03,+0.04,+0.03,+0.615,+0.763,+0.03,+0.01,+0.00,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16212,2024-12-18,16:51:59,110,-0.006,-0.002,-0.003,-0.005,+0.00,+0.04,+0.01,+0.04,+0.03,+0.616,+0.764,+0.03,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16213,2024-12-18,16:51:59,120,-0.005,-0.001,-0.001,-0.006,+0.04,+0.00,+0.04,+0.03,+0.01,+0.615,+0.766,+0.01,+0.00,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16214,2024-12-18,16:51:59,130,-0.006,+0.000,-0.003,-0.005,+0.04,+0.02,+0.01,+0.04,+0.03,+0.619,+0.766,+0.04,+0.00,-0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16215,2024-12-18,16:51:59,140,-0.005,-0.002,-0.001,-0.004,+0.03,+0.04,+0.01,+0.03,+0.03,+0.620,+0.764,+0.01,-0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16216,2024-12-18,16:51:59,150,-0.006,-0.003,-0.002,-0.005,+0.01,+0.03,+0.03,+0.04,+0.04,+0.619,+0.765,+0.01,+0.02,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16217,2024-12-18,16:51:59,160,-0.005,-0.002,-0.004,-0.005,+0.02,+0.03,+0.01,+0.06,+0.03,+0.619,+0.765,+0.01,-0.04,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16218,2024-12-18,16:51:59,170,-0.006,+0.001,+0.001,-0.004,+0.03,+0.01,+0.00,+0.06,+0.04,+0.617,+0.764,+0.01,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16219,2024-12-18,16:51:59,180,-0.006,-0.002,-0.002,-0.005,+0.02,+0.03,+0.00,+0.04,+0.01,+0.619,+0.766,+0.00,-0.03,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16220,2024-12-18,16:51:59,190,-0.008,-0.002,-0.002,-0.006,+0.04,+0.02,+0.03,+0.03,+0.04,+0.621,+0.765,+0.03,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16221,2024-12-18,16:51:59,200,-0.008,-0.001,+0.000,-0.006,+0.01,+0.02,+0.01,+0.04,+0.01,+0.622,+0.766,+0.02,-0.02,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16222,2024-12-18,16:51:59,210,-0.007,-0.001,-0.003,-0.004,+0.04,+0.03,+0.01,+0.06,+0.06,+0.620,+0.764,+0.01,+0.03,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16223,2024-12-18,16:51:59,220,-0.007,-0.002,-0.001,-0.005,+0.00,+0.04,+0.03,+0.04,+0.01,+0.623,+0.764,+0.01,-0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16224,2024-12-18,16:51:59,230,-0.006,-0.002,-0.002,-0.006,+0.01,+0.01,+0.01,+0.04,+0.04,+0.621,+0.765,+0.02,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16225,2024-12-18,16:51:59,240,-0.005,-0.002,-0.004,-0.005,+0.01,+0.04,+0.02,+0.04,+0.01,+0.621,+0.767,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16226,2024-12-18,16:51:59,250,-0.006,+0.000,-0.002,-0.004,+0.01,+0.03,+0.03,+0.04,+0.04,+0.622,+0.764,+0.04,+0.03,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16227,2024-12-18,16:51:59,260,-0.005,-0.002,-0.002,-0.005,+0.05,+0.01,+0.03,+0.04,+0.05,+0.625,+0.766,+0.01,-0.02,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16228,2024-12-18,16:51:59,270,-0.006,-0.001,-0.004,-0.007,+0.01,+0.04,+0.03,+0.06,+0.04,+0.622,+0.763,+0.02,+0.02,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16229,2024-12-18,16:51:59,280,-0.008,-0.001,-0.000,-0.004,+0.01,+0.03,+0.01,+0.04,+0.01,+0.627,+0.764,+0.01,-0.02,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16230,2024-12-18,16:51:59,290,-0.006,-0.001,-0.003,-0.005,+0.01,+0.04,+0.03,+0.04,+0.04,+0.624,+0.765,+0.03,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16231,2024-12-18,16:51:59,300,-0.006,-0.002,-0.002,-0.005,+0.04,+0.01,+0.02,+0.05,+0.02,+0.626,+0.766,+0.03,-0.02,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16232,2024-12-18,16:51:59,310,-0.006,-0.002,-0.001,-0.006,+0.04,+0.04,-0.01,+0.03,+0.06,+0.625,+0.764,+0.03,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16233,2024-12-18,16:51:59,320,-0.006,-0.002,-0.003,-0.004,+0.01,+0.04,+0.01,+0.05,+0.03,+0.625,+0.764,+0.01,+0.02,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16234,2024-12-18,16:51:59,330,-0.005,+0.001,-0.001,-0.006,+0.03,+0.03,+0.03,+0.05,+0.04,+0.630,+0.762,+0.04,-0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16235,2024-12-18,16:51:59,340,-0.004,-0.001,-0.002,-0.005,+0.01,+0.04,+0.01,+0.04,+0.04,+0.627,+0.764,+0.01,-0.02,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16236,2024-12-18,16:51:59,350,-0.006,-0.003,-0.004,-0.004,+0.01,+0.04,-0.01,+0.05,+0.03,+0.629,+0.763,+0.00,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16237,2024-12-18,16:51:59,360,-0.006,-0.001,-0.001,-0.004,+0.01,+0.02,+0.01,+0.06,+0.02,+0.629,+0.764,+0.04,-0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16238,2024-12-18,16:51:59,370,-0.007,-0.001,-0.002,-0.005,+0.04,+0.04,+0.03,+0.05,+0.04,+0.631,+0.763,+0.01,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16239,2024-12-18,16:51:59,380,-0.008,-0.003,-0.003,-0.007,+0.02,-0.01,+0.01,+0.03,+0.01,+0.627,+0.766,+0.03,-0.02,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16240,2024-12-18,16:51:59,390,-0.007,-0.003,-0.002,-0.004,+0.03,+0.03,+0.04,+0.05,+0.01,+0.633,+0.765,+0.04,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16241,2024-12-18,16:51:59,400,-0.006,-0.001,-0.002,-0.004,+0.03,+0.02,+0.01,+0.04,+0.01,+0.631,+0.760,+0.04,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16242,2024-12-18,16:51:59,410,-0.006,+0.000,-0.003,-0.005,+0.03,+0.03,+0.01,+0.04,+0.04,+0.633,+0.765,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16243,2024-12-18,16:51:59,420,-0.005,-0.001,-0.001,-0.005,+0.01,+0.04,+0.01,+0.06,+0.01,+0.633,+0.767,+0.02,-0.02,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16244,2024-12-18,16:51:59,430,-0.005,-0.003,-0.004,-0.003,+0.04,+0.02,+0.02,+0.03,+0.03,+0.632,+0.764,+0.03,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16245,2024-12-18,16:51:59,440,-0.005,-0.001,-0.003,-0.005,+0.01,+0.01,+0.03,+0.03,-0.01,+0.632,+0.763,+0.02,-0.02,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16246,2024-12-18,16:51:59,450,-0.004,+0.000,-0.001,-0.006,+0.02,+0.04,-0.01,+0.02,+0.05,+0.631,+0.765,+0.01,+0.00,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16247,2024-12-18,16:51:59,460,-0.008,-0.001,-0.004,-0.004,+0.03,+0.04,+0.01,+0.04,+0.03,+0.638,+0.763,+0.00,-0.02,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16248,2024-12-18,16:51:59,470,-0.008,-0.004,-0.002,-0.004,+0.02,+0.01,+0.00,+0.06,+0.05,+0.636,+0.762,+0.03,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16249,2024-12-18,16:51:59,480,-0.007,-0.001,-0.002,-0.005,+0.03,+0.04,+0.01,+0.03,+0.02,+0.637,+0.763,+0.04,-0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16250,2024-12-18,16:51:59,490,-0.006,+0.000,-0.003,-0.007,+0.01,+0.02,-0.01,+0.05,+0.02,+0.635,+0.764,+0.01,+0.03,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16251,2024-12-18,16:51:59,500,-0.006,-0.002,-0.001,-0.004,+0.01,+0.03,+0.01,+0.04,+0.06,+0.636,+0.765,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16252,2024-12-18,16:51:59,510,-0.006,-0.002,-0.003,-0.004,+0.04,+0.04,+0.03,+0.03,+0.02,+0.637,+0.764,+0.01,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16253,2024-12-18,16:51:59,520,-0.005,-0.002,-0.002,-0.006,+0.04,+0.02,+0.01,+0.06,+0.03,+0.640,+0.763,+0.03,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16254,2024-12-18,16:51:59,530,-0.004,-0.001,-0.001,-0.005,+0.04,+0.04,+0.03,+0.04,+0.04,+0.638,+0.764,+0.01,-0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16255,2024-12-18,16:51:59,540,-0.005,-0.002,-0.004,-0.004,+0.01,+0.01,+0.00,+0.06,+0.03,+0.639,+0.763,+0.02,-0.03,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16256,2024-12-18,16:51:59,550,-0.006,-0.003,-0.002,-0.005,+0.01,+0.01,+0.01,+0.06,+0.04,+0.640,+0.766,+0.02,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16257,2024-12-18,16:51:59,560,-0.008,-0.001,-0.001,-0.005,+0.04,+0.03,+0.02,+0.01,+0.03,+0.639,+0.767,+0.02,-0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16258,2024-12-18,16:51:59,570,-0.008,+0.002,-0.005,-0.004,+0.02,+0.01,+0.04,+0.05,+0.03,+0.639,+0.766,+0.04,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16259,2024-12-18,16:51:59,580,-0.007,-0.001,-0.001,-0.004,+0.01,+0.04,+0.01,+0.04,+0.02,+0.639,+0.765,+0.01,-0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16260,2024-12-18,16:51:59,590,-0.007,-0.002,-0.002,-0.005,+0.04,+0.04,+0.03,+0.04,+0.01,+0.642,+0.764,+0.02,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16261,2024-12-18,16:51:59,600,-0.005,-0.002,-0.003,-0.007,+0.04,+0.02,+0.01,+0.06,+0.04,+0.644,+0.765,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16262,2024-12-18,16:51:59,610,-0.005,-0.000,-0.001,-0.004,+0.01,+0.02,+0.01,+0.06,+0.04,+0.643,+0.765,+0.01,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16263,2024-12-18,16:51:59,620,-0.005,-0.003,-0.003,-0.004,+0.02,+0.04,+0.01,+0.03,+0.01,+0.643,+0.764,+0.01,-0.02,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16264,2024-12-18,16:51:59,630,-0.006,-0.003,-0.002,-0.006,+0.04,+0.01,+0.01,+0.04,+0.06,+0.643,+0.767,+0.04,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16265,2024-12-18,16:51:59,640,-0.006,-0.001,-0.001,-0.007,+0.05,+0.04,-0.02,+0.03,+0.03,+0.645,+0.765,-0.01,-0.02,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16266,2024-12-18,16:51:59,650,-0.007,+0.001,-0.004,-0.004,+0.03,+0.01,+0.01,+0.01,+0.03,+0.643,+0.765,+0.00,+0.00,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16267,2024-12-18,16:51:59,660,-0.008,-0.002,-0.001,-0.005,+0.03,+0.01,+0.01,+0.04,+0.04,+0.647,+0.762,+0.04,-0.04,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16268,2024-12-18,16:51:59,670,-0.007,-0.003,-0.003,-0.006,+0.02,+0.04,+0.02,+0.03,+0.04,+0.646,+0.766,+0.03,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16269,2024-12-18,16:51:59,680,-0.007,-0.001,-0.003,-0.005,+0.04,+0.01,+0.01,+0.04,+0.01,+0.645,+0.767,+0.03,-0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16270,2024-12-18,16:51:59,690,-0.006,-0.000,-0.002,-0.005,+0.04,+0.02,+0.01,+0.06,+0.02,+0.647,+0.764,+0.01,-0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16271,2024-12-18,16:51:59,700,-0.006,-0.002,-0.003,-0.005,+0.01,+0.01,+0.01,+0.06,+0.01,+0.646,+0.765,+0.03,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16272,2024-12-18,16:51:59,710,-0.005,-0.003,-0.003,-0.006,+0.01,+0.01,+0.01,+0.03,+0.04,+0.648,+0.765,+0.01,+0.03,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16273,2024-12-18,16:51:59,720,-0.005,-0.002,-0.002,-0.003,+0.04,+0.02,+0.01,+0.04,+0.01,+0.652,+0.763,+0.03,-0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16274,2024-12-18,16:51:59,730,-0.005,+0.001,-0.002,-0.005,+0.01,+0.05,+0.03,+0.05,+0.04,+0.649,+0.762,+0.01,+0.00,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16275,2024-12-18,16:51:59,740,-0.006,-0.000,-0.002,-0.005,+0.03,+0.03,-0.01,+0.05,+0.02,+0.649,+0.766,+0.01,-0.03,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16276,2024-12-18,16:51:59,750,-0.007,-0.002,-0.001,-0.005,+0.01,+0.04,+0.01,+0.05,+0.04,+0.649,+0.763,+0.03,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16277,2024-12-18,16:51:59,760,-0.008,-0.002,-0.004,-0.004,+0.01,+0.03,+0.03,+0.05,+0.04,+0.647,+0.764,+0.02,-0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16278,2024-12-18,16:51:59,770,-0.008,+0.001,-0.001,-0.004,+0.03,+0.04,+0.01,+0.04,+0.03,+0.649,+0.765,+0.01,+0.03,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16279,2024-12-18,16:51:59,780,-0.006,-0.004,-0.002,-0.006,+0.01,+0.03,+0.00,+0.04,+0.01,+0.651,+0.762,+0.02,-0.04,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16280,2024-12-18,16:51:59,790,-0.006,-0.004,-0.004,-0.004,+0.03,+0.04,+0.00,+0.05,+0.03,+0.655,+0.767,+0.03,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16281,2024-12-18,16:51:59,800,-0.005,-0.001,-0.002,-0.005,+0.04,+0.01,+0.03,+0.04,+0.01,+0.653,+0.764,+0.01,-0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16282,2024-12-18,16:51:59,810,-0.005,+0.000,-0.004,-0.005,+0.03,+0.02,+0.01,+0.04,+0.05,+0.652,+0.765,+0.01,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16283,2024-12-18,16:51:59,820,-0.005,-0.002,-0.004,-0.006,+0.04,+0.04,+0.03,+0.04,+0.04,+0.655,+0.765,+0.01,-0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16284,2024-12-18,16:51:59,830,-0.005,-0.004,-0.001,-0.004,+0.03,+0.02,+0.01,+0.04,+0.04,+0.653,+0.762,+0.01,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16285,2024-12-18,16:51:59,840,-0.007,-0.001,-0.003,-0.004,+0.04,+0.00,+0.01,+0.04,+0.01,+0.655,+0.765,+0.02,-0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16286,2024-12-18,16:51:59,850,-0.007,-0.002,-0.002,-0.004,+0.04,+0.03,+0.00,+0.05,+0.05,+0.653,+0.765,+0.03,+0.03,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16287,2024-12-18,16:51:59,860,-0.008,-0.002,-0.001,-0.006,+0.00,+0.02,+0.01,+0.05,+0.03,+0.653,+0.763,+0.01,-0.04,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16288,2024-12-18,16:51:59,870,-0.007,-0.003,-0.003,-0.005,+0.04,+0.04,-0.01,+0.04,+0.04,+0.656,+0.763,+0.03,-0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16289,2024-12-18,16:51:59,880,-0.006,-0.001,-0.003,-0.005,+0.03,+0.04,+0.00,+0.03,+0.03,+0.655,+0.764,+0.01,-0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16290,2024-12-18,16:51:59,890,-0.006,+0.000,-0.002,-0.006,+0.01,+0.03,+0.01,+0.04,+0.06,+0.654,+0.765,+0.01,+0.03,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16291,2024-12-18,16:51:59,900,-0.006,-0.002,-0.004,-0.005,+0.01,+0.04,+0.02,+0.06,+0.01,+0.654,+0.765,+0.04,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16292,2024-12-18,16:51:59,910,-0.004,-0.002,-0.002,-0.004,+0.02,+0.06,+0.03,+0.04,+0.04,+0.656,+0.768,+0.03,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16293,2024-12-18,16:51:59,920,-0.006,-0.002,-0.002,-0.005,+0.04,+0.01,+0.03,+0.04,+0.04,+0.660,+0.765,+0.01,-0.02,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16294,2024-12-18,16:51:59,930,-0.006,-0.000,-0.004,-0.006,+0.04,+0.02,+0.02,+0.04,+0.04,+0.662,+0.765,+0.01,+0.02,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16295,2024-12-18,16:51:59,940,-0.008,-0.002,-0.003,-0.005,+0.04,+0.01,-0.01,+0.04,+0.01,+0.662,+0.765,+0.00,-0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16296,2024-12-18,16:51:59,950,-0.008,-0.002,-0.003,-0.004,+0.04,+0.04,+0.01,+0.05,+0.04,+0.660,+0.765,+0.06,-0.02,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16297,2024-12-18,16:51:59,960,-0.007,-0.003,-0.003,-0.005,+0.01,+0.03,+0.02,+0.04,+0.01,+0.661,+0.765,+0.02,-0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16298,2024-12-18,16:51:59,970,-0.007,+0.001,-0.002,-0.006,+0.01,+0.03,+0.03,+0.04,+0.04,+0.661,+0.766,+0.01,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16299,2024-12-18,16:51:59,980,-0.006,-0.002,-0.004,-0.003,+0.04,+0.01,+0.03,+0.07,+0.01,+0.661,+0.766,+0.03,-0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16300,2024-12-18,16:51:59,990,-0.006,-0.003,-0.001,-0.004,+0.04,+0.04,+0.04,+0.05,+0.04,+0.665,+0.765,+0.04,-0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16301,2024-12-18,16:52:00,0,-0.004,+0.000,-0.002,-0.007,+0.01,+0.01,+0.02,+0.04,+0.01,+0.664,+0.765,+0.04,-0.03,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16302,2024-12-18,16:52:00,10,-0.005,-0.001,-0.004,-0.005,+0.02,+0.03,+0.01,+0.06,+0.04,+0.665,+0.764,+0.02,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
16303,2024-12-18,16:52:00,20,-0.005,-0.003,+0.001,-0.003,+0.02,+0.04,-0.01,+0.03,+0.01,+0.663,+0.765,+0.02,+0.00,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
