DICひずみ,DIC応力Mpa,ひずみ,応力,,,
0.810738653,23.05226824,,,,,
0.810738653,23.14472387,,,,,
0.810738653,23.05226824,,,,,
0.810145357,23.11390533,,,,,
0.811035301,23.11390533,,,,,
0.811331949,23.08308679,,,,,
0.812221893,23.05226824,,,,,
0.81251854,23.11390533,,,,,
0.812221893,23.11390533,,,,,
0.811628597,23.11390533,,,,,
0.811628597,23.11390533,,,,,
0.811628597,23.11390533,,,,,
0.813408484,23.11390533,,,,,
0.812815188,23.08308679,,,,,
0.812815188,23.05226824,,,,,
0.813705132,23.08308679,,,,,
0.813705132,23.11390533,,,,,
0.813111836,23.11390533,,,,,
0.813111836,23.11390533,,,,,
0.814595076,23.11390533,,,,,
0.813705132,23.11390533,,,,,
0.813408484,23.08308679,,,,,
0.813705132,23.11390533,,,,,
0.81400178,23.11390533,,,,,
0.813111836,23.08308679,,,,,
0.815188371,23.08308679,,,,,
0.815485019,23.11390533,,,,,
0.815188371,23.05226824,,,,,
0.815188371,23.11390533,,,,,
0.814891724,23.11390533,,,,,
0.815188371,23.11390533,,,,,
0.815188371,23.11390533,,,,,
0.815781667,23.11390533,,,,,
0.816374963,23.11390533,,,,,
0.816671611,23.08308679,,,,,
0.816374963,23.14472387,,,,,
0.816968259,23.14472387,,,,,
0.816078315,23.11390533,,,,,
0.817858202,23.11390533,,,,,
0.817858202,23.11390533,,,,,
0.817858202,23.08308679,,,,,
0.817264907,23.11390533,,,,,
0.817264907,23.08308679,,,,,
0.817264907,23.05226824,,,,,
0.817858202,23.11390533,,,,,
0.818748146,23.11390533,,,,,
0.819341442,23.11390533,,,,,
0.818451498,23.17554241,,,,,
0.818451498,23.08308679,,,,,
0.818451498,23.11390533,,,,,
0.81815485,23.08308679,,,,,
0.81815485,23.14472387,,,,,
0.81963809,23.11390533,,,,,
0.819341442,23.11390533,,,,,
0.819934737,23.20636095,,,,,
0.81963809,23.11390533,,,,,
0.81963809,23.08308679,,,,,
0.819341442,23.08308679,,,,,
0.819934737,23.11390533,,,,,
0.819934737,23.17554241,,,,,
0.819341442,23.08308679,,,,,
0.819341442,23.11390533,,,,,
0.819934737,23.11390533,,,,,
0.819934737,23.11390533,,,,,
0.820231385,23.14472387,,,,,
0.821121329,23.17554241,,,,,
0.821714625,23.14472387,,,,,
0.82230792,23.11390533,,,,,
0.821714625,23.08308679,,,,,
0.821714625,23.05226824,,,,,
0.822011273,23.05226824,,,,,
0.821714625,23.11390533,,,,,
0.822604568,23.14472387,,,,,
0.822604568,23.17554241,,,,,
0.822604568,23.08308679,,,,,
0.82230792,23.05226824,,,,,
0.822604568,23.11390533,,,,,
0.821714625,23.05226824,,,,,
0.822604568,23.14472387,,,,,
0.823494512,23.17554241,,,,,
0.822604568,23.11390533,,,,,
0.823494512,23.17554241,,,,,
0.823494512,23.14472387,,,,,
0.823197864,23.08308679,,,,,
0.824087808,23.11390533,,,,,
0.824977751,23.11390533,,,,,
0.824681104,23.11390533,,,,,
0.824681104,23.11390533,,,,,
0.825274399,23.08308679,,,,,
0.824977751,23.23717949,,,,,
0.824977751,23.11390533,,,,,
0.824977751,23.11390533,,,,,
0.826164343,23.14472387,,,,,
0.825571047,23.17554241,,,,,
0.825571047,23.14472387,,,,,
0.824681104,23.08308679,,,,,
0.825571047,23.11390533,,,,,
0.825867695,23.14472387,,,,,
0.826460991,23.11390533,,,,,
0.826460991,23.17554241,,,,,
0.826757639,23.11390533,,,,,
0.826460991,23.17554241,,,,,
0.826460991,23.17554241,,,,,
0.826460991,23.14472387,,,,,
0.826757639,23.17554241,,,,,
0.826757639,23.11390533,,,,,
0.827350934,23.17554241,,,,,
0.827350934,23.20636095,,,,,
0.827350934,23.11390533,,,,,
0.82794423,23.11390533,,,,,
0.82794423,23.17554241,,,,,
0.827054287,23.08308679,,,,,
0.828834174,23.11390533,,,,,
0.828834174,23.11390533,,,,,
0.82794423,23.17554241,,,,,
0.82794423,23.20636095,,,,,
0.828834174,23.14472387,,,,,
0.827350934,23.14472387,,,,,
0.829724117,23.08308679,,,,,
0.829724117,23.23717949,,,,,
0.829724117,23.14472387,,,,,
0.829724117,23.11390533,,,,,
0.829724117,23.20636095,,,,,
0.82942747,23.14472387,,,,,
0.829724117,23.17554241,,,,,
0.829724117,23.20636095,,,,,
0.830910709,23.14472387,,,,,
0.830614061,23.14472387,,,,,
0.830614061,23.11390533,,,,,
0.830614061,23.20636095,,,,,
0.830910709,23.14472387,,,,,
0.830614061,23.05226824,,,,,
0.830910709,23.11390533,,,,,
0.831207357,23.11390533,,,,,
0.831800653,23.14472387,,,,,
0.831504005,23.11390533,,,,,
0.831800653,23.14472387,,,,,
0.831504005,23.14472387,,,,,
0.830614061,23.14472387,,,,,
0.832690596,23.08308679,,,,,
0.832690596,23.23717949,,,,,
0.832690596,23.11390533,,,,,
0.832393948,23.11390533,,,,,
0.832690596,23.08308679,,,,,
0.832097301,23.14472387,,,,,
0.832987244,23.20636095,,,,,
0.834470484,23.11390533,,,,,
0.834470484,23.17554241,,,,,
0.83358054,23.14472387,,,,,
0.834470484,23.14472387,,,,,
0.83358054,23.14472387,,,,,
0.83358054,23.08308679,,,,,
0.833877188,23.20636095,,,,,
0.834470484,23.14472387,,,,,
0.834470484,23.11390533,,,,,
0.835063779,23.11390533,,,,,
0.834767131,23.11390533,,,,,
0.834470484,23.11390533,,,,,
0.835063779,23.14472387,,,,,
0.835953723,23.11390533,,,,,
0.835360427,23.17554241,,,,,
0.835657075,23.08308679,,,,,
0.835063779,23.23717949,,,,,
0.834470484,23.17554241,,,,,
0.835360427,23.11390533,,,,,
0.836250371,23.20636095,,,,,
0.837436962,23.11390533,,,,,
0.836547019,23.11390533,,,,,
0.836547019,23.20636095,,,,,
0.837140314,23.17554241,,,,,
0.836547019,23.20636095,,,,,
0.837436962,23.14472387,,,,,
0.836843667,23.17554241,,,,,
0.838920202,23.17554241,,,,,
0.838326906,23.14472387,,,,,
0.83773361,23.14472387,,,,,
0.837436962,23.11390533,,,,,
0.838030258,23.20636095,,,,,
0.838030258,23.14472387,,,,,
0.838920202,23.20636095,,,,,
0.838326906,23.23717949,,,,,
0.838326906,23.20636095,,,,,
0.838326906,23.17554241,,,,,
0.839513497,23.20636095,,,,,
0.838326906,23.17554241,,,,,
0.838920202,23.20636095,,,,,
0.839810145,23.11390533,,,,,
0.839513497,23.14472387,,,,,
0.840106793,23.11390533,,,,,
0.839810145,23.14472387,,,,,
0.83921685,23.17554241,,,,,
0.840403441,23.20636095,,,,,
0.838920202,23.14472387,,,,,
0.840700089,23.14472387,,,,,
0.840700089,23.14472387,,,,,
0.840996737,23.14472387,,,,,
0.841293385,23.14472387,,,,,
0.841293385,23.20636095,,,,,
0.840700089,23.20636095,,,,,
0.842183328,23.20636095,,,,,
0.841886681,23.29881657,,,,,
0.842776624,23.14472387,,,,,
0.841590033,23.23717949,,,,,
0.842776624,23.17554241,,,,,
0.842183328,23.11390533,,,,,
0.842183328,23.17554241,,,,,
0.842776624,23.11390533,,,,,
0.84336992,23.11390533,,,,,
0.84336992,23.26799803,,,,,
0.84336992,23.17554241,,,,,
0.84336992,23.26799803,,,,,
0.843666568,23.17554241,,,,,
0.842776624,23.20636095,,,,,
0.843963216,23.23717949,,,,,
0.843666568,23.17554241,,,,,
0.843666568,23.26799803,,,,,
0.843666568,23.11390533,,,,,
0.843666568,23.17554241,,,,,
0.843073272,23.20636095,,,,,
0.845149807,23.14472387,,,,,
0.843963216,23.23717949,,,,,
0.844556511,23.20636095,,,,,
0.844853159,23.20636095,,,,,
0.844556511,23.29881657,,,,,
0.843963216,23.14472387,,,,,
0.845446455,23.26799803,,,,,
0.846039751,23.17554241,,,,,
0.846336399,23.17554241,,,,,
0.846039751,23.20636095,,,,,
0.846039751,23.17554241,,,,,
0.846929694,23.20636095,,,,,
0.845743103,23.20636095,,,,,
0.846633047,23.23717949,,,,,
0.846929694,23.26799803,,,,,
0.846929694,23.17554241,,,,,
0.846929694,23.20636095,,,,,
0.84752299,23.17554241,,,,,
0.84752299,23.20636095,,,,,
0.847819638,23.20636095,,,,,
0.848412934,23.14472387,,,,,
0.847819638,23.20636095,,,,,
0.848412934,23.23717949,,,,,
0.848412934,23.23717949,,,,,
0.847819638,23.23717949,,,,,
0.848412934,23.26799803,,,,,
0.847819638,23.14472387,,,,,
0.849302877,23.20636095,,,,,
0.849302877,23.17554241,,,,,
0.849302877,23.23717949,,,,,
0.848412934,23.11390533,,,,,
0.848709582,23.20636095,,,,,
0.849302877,23.23717949,,,,,
0.849302877,23.20636095,,,,,
0.850192821,23.23717949,,,,,
0.850192821,23.14472387,,,,,
0.849896173,23.20636095,,,,,
0.849896173,23.20636095,,,,,
0.850786117,23.20636095,,,,,
0.850192821,23.23717949,,,,,
0.851676061,23.17554241,,,,,
0.851082765,23.20636095,,,,,
0.851676061,23.20636095,,,,,
0.851676061,23.20636095,,,,,
0.851379413,23.20636095,,,,,
0.851379413,23.20636095,,,,,
0.851972708,23.20636095,,,,,
0.851676061,23.23717949,,,,,
0.851972708,23.23717949,,,,,
0.852269356,23.20636095,,,,,
0.852269356,23.23717949,,,,,
0.852269356,23.23717949,,,,,
0.852566004,23.20636095,,,,,
0.852566004,23.26799803,,,,,
0.853455948,23.26799803,,,,,
0.8531593,23.23717949,,,,,
0.8531593,23.29881657,,,,,
0.852566004,23.26799803,,,,,
0.8531593,23.20636095,,,,,
0.853455948,23.23717949,,,,,
0.854345891,23.17554241,,,,,
0.854049244,23.14472387,,,,,
0.854642539,23.26799803,,,,,
0.854642539,23.23717949,,,,,
0.854939187,23.26799803,,,,,
0.854049244,23.26799803,,,,,
0.854345891,23.20636095,,,,,
0.854939187,23.20636095,,,,,
0.854939187,23.23717949,,,,,
0.854049244,23.20636095,,,,,
0.854939187,23.17554241,,,,,
0.854939187,23.20636095,,,,,
0.854939187,23.26799803,,,,,
0.855532483,23.23717949,,,,,
0.855532483,23.26799803,,,,,
0.856125779,23.26799803,,,,,
0.856422427,23.23717949,,,,,
0.855829131,23.20636095,,,,,
0.855829131,23.20636095,,,,,
0.855829131,23.26799803,,,,,
0.85731237,23.26799803,,,,,
0.857905666,23.29881657,,,,,
0.85731237,23.29881657,,,,,
0.857015722,23.23717949,,,,,
0.857015722,23.23717949,,,,,
0.857015722,23.20636095,,,,,
0.85731237,23.29881657,,,,,
0.858202314,23.29881657,,,,,
0.85879561,23.26799803,,,,,
0.85879561,23.29881657,,,,,
0.858202314,23.32963511,,,,,
0.858498962,23.23717949,,,,,
0.859388905,23.26799803,,,,,
0.85879561,23.26799803,,,,,
0.859685553,23.26799803,,,,,
0.859388905,23.20636095,,,,,
0.859388905,23.20636095,,,,,
0.85879561,23.14472387,,,,,
0.85879561,23.20636095,,,,,
0.85879561,23.29881657,,,,,
0.859685553,23.26799803,,,,,
0.860278849,23.29881657,,,,,
0.860575497,23.32963511,,,,,
0.860278849,23.29881657,,,,,
0.860278849,23.29881657,,,,,
0.859685553,23.26799803,,,,,
0.861168793,23.17554241,,,,,
0.861168793,23.26799803,,,,,
0.861168793,23.23717949,,,,,
0.860872145,23.23717949,,,,,
0.861762088,23.20636095,,,,,
0.860575497,23.23717949,,,,,
0.861168793,23.23717949,,,,,
0.861168793,23.26799803,,,,,
0.862652032,23.29881657,,,,,
0.862058736,23.20636095,,,,,
0.861465441,23.29881657,,,,,
0.862058736,23.29881657,,,,,
0.862652032,23.29881657,,,,,
0.861762088,23.26799803,,,,,
0.863541976,23.29881657,,,,,
0.863541976,23.29881657,,,,,
0.863541976,23.26799803,,,,,
0.86294868,23.32963511,,,,,
0.864431919,23.23717949,,,,,
0.864135271,23.26799803,,,,,
0.864135271,23.26799803,,,,,
0.864135271,23.39127219,,,,,
0.864135271,23.32963511,,,,,
0.864431919,23.23717949,,,,,
0.864135271,23.26799803,,,,,
0.864431919,23.26799803,,,,,
0.865025215,23.39127219,,,,,
0.864135271,23.29881657,,,,,
0.865915159,23.32963511,,,,,
0.865915159,23.26799803,,,,,
0.865321863,23.26799803,,,,,
0.865915159,23.36045365,,,,,
0.865618511,23.20636095,,,,,
0.865025215,23.39127219,,,,,
0.865915159,23.36045365,,,,,
0.865321863,23.29881657,,,,,
0.865321863,23.29881657,,,,,
0.866805102,23.36045365,,,,,
0.866508454,23.32963511,,,,,
0.866508454,23.32963511,,,,,
0.865915159,23.26799803,,,,,
0.868288342,23.36045365,,,,,
0.867695046,23.29881657,,,,,
0.866805102,23.32963511,,,,,
0.867695046,23.26799803,,,,,
0.867991694,23.29881657,,,,,
0.867398398,23.36045365,,,,,
0.867398398,23.39127219,,,,,
0.86858499,23.26799803,,,,,
0.869178285,23.42209073,,,,,
0.868881637,23.29881657,,,,,
0.869178285,23.36045365,,,,,
0.86858499,23.32963511,,,,,
0.86858499,23.36045365,,,,,
0.869178285,23.39127219,,,,,
0.869178285,23.29881657,,,,,
0.869178285,23.39127219,,,,,
0.869178285,23.29881657,,,,,
0.868288342,23.39127219,,,,,
0.868881637,23.36045365,,,,,
0.869178285,23.36045365,,,,,
0.870958173,23.29881657,,,,,
0.871551468,23.36045365,,,,,
0.871551468,23.32963511,,,,,
0.870661525,23.36045365,,,,,
0.871254821,23.39127219,,,,,
0.871551468,23.39127219,,,,,
0.870661525,23.32963511,,,,,
0.871551468,23.32963511,,,,,
0.872144764,23.42209073,,,,,
0.872144764,23.29881657,,,,,
0.871551468,23.32963511,,,,,
0.871551468,23.39127219,,,,,
0.871551468,23.39127219,,,,,
0.872144764,23.42209073,,,,,
0.872441412,23.36045365,,,,,
0.873331356,23.36045365,,,,,
0.872144764,23.48372781,,,,,
0.872144764,23.39127219,,,,,
0.871848116,23.39127219,,,,,
0.87273806,23.39127219,,,,,
0.873628004,23.42209073,,,,,
0.873628004,23.36045365,,,,,
0.873924651,23.36045365,,,,,
0.874517947,23.42209073,,,,,
0.873331356,23.39127219,,,,,
0.873628004,23.39127219,,,,,
0.873628004,23.42209073,,,,,
0.874517947,23.32963511,,,,,
0.873924651,23.39127219,,,,,
0.874221299,23.39127219,,,,,
0.874517947,23.42209073,,,,,
0.874517947,23.45290927,,,,,
0.875111243,23.39127219,,,,,
0.875407891,23.45290927,,,,,
0.876001187,23.42209073,,,,,
0.875407891,23.42209073,,,,,
0.876001187,23.48372781,,,,,
0.876001187,23.36045365,,,,,
0.876001187,23.39127219,,,,,
0.876001187,23.39127219,,,,,
0.87689113,23.39127219,,,,,
0.87689113,23.42209073,,,,,
0.87689113,23.39127219,,,,,
0.875407891,23.42209073,,,,,
0.876594482,23.48372781,,,,,
0.876594482,23.39127219,,,,,
0.87837437,23.45290927,,,,,
0.877187778,23.48372781,,,,,
0.877781074,23.45290927,,,,,
0.877781074,23.45290927,,,,,
0.87837437,23.42209073,,,,,
0.87689113,23.48372781,,,,,
0.877484426,23.42209073,,,,,
0.879264313,23.51454635,,,,,
0.87837437,23.42209073,,,,,
0.878671018,23.48372781,,,,,
0.87837437,23.54536489,,,,,
0.878967665,23.39127219,,,,,
0.878671018,23.48372781,,,,,
0.879264313,23.39127219,,,,,
0.879264313,23.48372781,,,,,
0.879264313,23.48372781,,,,,
0.879264313,23.42209073,,,,,
0.879264313,23.45290927,,,,,
0.879264313,23.45290927,,,,,
0.879560961,23.42209073,,,,,
0.880747553,23.42209073,,,,,
0.880747553,23.45290927,,,,,
0.880450905,23.45290927,,,,,
0.881044201,23.48372781,,,,,
0.880747553,23.45290927,,,,,
0.881340848,23.48372781,,,,,
0.881044201,23.48372781,,,,,
0.881637496,23.51454635,,,,,
0.881637496,23.48372781,,,,,
0.881934144,23.51454635,,,,,
0.881340848,23.48372781,,,,,
0.881637496,23.39127219,,,,,
0.881637496,23.51454635,,,,,
0.880747553,23.51454635,,,,,
0.88252744,23.48372781,,,,,
0.882230792,23.51454635,,,,,
0.882230792,23.45290927,,,,,
0.881637496,23.48372781,,,,,
0.88252744,23.48372781,,,,,
0.882230792,23.54536489,,,,,
0.884010679,23.54536489,,,,,
0.883120736,23.51454635,,,,,
0.883417384,23.54536489,,,,,
0.884603975,23.51454635,,,,,
0.884010679,23.54536489,,,,,
0.883417384,23.48372781,,,,,
0.884307327,23.48372781,,,,,
0.884010679,23.54536489,,,,,
0.884307327,23.42209073,,,,,
0.884307327,23.51454635,,,,,
0.884010679,23.48372781,,,,,
0.884603975,23.51454635,,,,,
0.884900623,23.48372781,,,,,
0.884900623,23.51454635,,,,,
0.886087214,23.51454635,,,,,
0.886087214,23.45290927,,,,,
0.885493919,23.57618343,,,,,
0.886087214,23.51454635,,,,,
0.885790567,23.48372781,,,,,
0.886383862,23.54536489,,,,,
0.885790567,23.45290927,,,,,
0.886977158,23.51454635,,,,,
0.886977158,23.48372781,,,,,
0.887273806,23.48372781,,,,,
0.887273806,23.54536489,,,,,
0.886977158,23.51454635,,,,,
0.886977158,23.51454635,,,,,
0.887273806,23.51454635,,,,,
0.886977158,23.51454635,,,,,
0.887570454,23.48372781,,,,,
0.887867102,23.45290927,,,,,
0.887867102,23.48372781,,,,,
0.887867102,23.51454635,,,,,
0.887273806,23.51454635,,,,,
0.887867102,23.51454635,,,,,
0.889350341,23.51454635,,,,,
0.888757045,23.51454635,,,,,
0.888757045,23.54536489,,,,,
0.889053693,23.51454635,,,,,
0.888460398,23.51454635,,,,,
0.888460398,23.54536489,,,,,
0.890240285,23.54536489,,,,,
0.889646989,23.48372781,,,,,
0.890240285,23.51454635,,,,,
0.891130228,23.51454635,,,,,
0.890240285,23.63782051,,,,,
0.889646989,23.48372781,,,,,
0.890536933,23.57618343,,,,,
0.891723524,23.51454635,,,,,
0.891130228,23.54536489,,,,,
0.890240285,23.51454635,,,,,
0.891130228,23.63782051,,,,,
0.890536933,23.60700197,,,,,
0.890536933,23.54536489,,,,,
0.892020172,23.57618343,,,,,
0.892020172,23.51454635,,,,,
0.892020172,23.57618343,,,,,
0.892910116,23.57618343,,,,,
0.892613468,23.51454635,,,,,
0.892910116,23.60700197,,,,,
0.891723524,23.54536489,,,,,
0.892910116,23.48372781,,,,,
0.892613468,23.57618343,,,,,
0.892910116,23.54536489,,,,,
0.892910116,23.60700197,,,,,
0.892613468,23.54536489,,,,,
0.892910116,23.57618343,,,,,
0.894096707,23.57618343,,,,,
0.894096707,23.51454635,,,,,
0.894393355,23.54536489,,,,,
0.894986651,23.60700197,,,,,
0.894096707,23.57618343,,,,,
0.894393355,23.54536489,,,,,
0.893800059,23.60700197,,,,,
0.895283299,23.57618343,,,,,
0.894690003,23.51454635,,,,,
0.894393355,23.54536489,,,,,
0.894986651,23.60700197,,,,,
0.894096707,23.54536489,,,,,
0.894393355,23.57618343,,,,,
0.895579947,23.51454635,,,,,
0.895876594,23.57618343,,,,,
0.895283299,23.57618343,,,,,
0.895876594,23.57618343,,,,,
0.895876594,23.57618343,,,,,
0.894986651,23.57618343,,,,,
0.895579947,23.51454635,,,,,
0.897359834,23.54536489,,,,,
0.89646989,23.63782051,,,,,
0.897359834,23.54536489,,,,,
0.896766538,23.57618343,,,,,
0.896766538,23.57618343,,,,,
0.896766538,23.57618343,,,,,
0.897063186,23.51454635,,,,,
0.898546425,23.60700197,,,,,
0.899139721,23.54536489,,,,,
0.897656482,23.60700197,,,,,
0.898843073,23.57618343,,,,,
0.898249778,23.57618343,,,,,
0.897359834,23.57618343,,,,,
0.899436369,23.57618343,,,,,
0.899436369,23.66863905,,,,,
0.899436369,23.57618343,,,,,
0.899139721,23.54536489,,,,,
0.899733017,23.63782051,,,,,
0.899436369,23.60700197,,,,,
0.900029665,23.63782051,,,,,
0.899733017,23.54536489,,,,,
0.901216256,23.60700197,,,,,
0.899139721,23.63782051,,,,,
0.900622961,23.60700197,,,,,
0.900029665,23.63782051,,,,,
0.900029665,23.54536489,,,,,
0.900029665,23.60700197,,,,,
0.902402848,23.57618343,,,,,
0.900622961,23.51454635,,,,,
0.901216256,23.63782051,,,,,
0.901512904,23.54536489,,,,,
0.901216256,23.51454635,,,,,
0.900622961,23.60700197,,,,,
0.902699496,23.54536489,,,,,
0.9021062,23.69945759,,,,,
0.901512904,23.57618343,,,,,
0.9021062,23.54536489,,,,,
0.901216256,23.54536489,,,,,
0.9021062,23.57618343,,,,,
0.9021062,23.60700197,,,,,
0.902699496,23.63782051,,,,,
0.902996144,23.57618343,,,,,
0.903292791,23.60700197,,,,,
0.903292791,23.63782051,,,,,
0.903292791,23.57618343,,,,,
0.903589439,23.54536489,,,,,
0.903292791,23.60700197,,,,,
0.904479383,23.57618343,,,,,
0.904182735,23.63782051,,,,,
0.904479383,23.57618343,,,,,
0.903886087,23.51454635,,,,,
0.903886087,23.54536489,,,,,
0.903886087,23.60700197,,,,,
0.905665974,23.57618343,,,,,
0.905665974,23.63782051,,,,,
0.905369327,23.51454635,,,,,
0.905369327,23.60700197,,,,,
0.904776031,23.69945759,,,,,
0.905369327,23.57618343,,,,,
0.905369327,23.66863905,,,,,
0.905369327,23.63782051,,,,,
0.90625927,23.63782051,,,,,
0.90625927,23.66863905,,,,,
0.90625927,23.54536489,,,,,
0.906852566,23.63782051,,,,,
0.905962622,23.60700197,,,,,
0.905962622,23.63782051,,,,,
0.90625927,23.63782051,,,,,
0.90774251,23.57618343,,,,,
0.908335805,23.63782051,,,,,
0.908335805,23.57618343,,,,,
0.907445862,23.63782051,,,,,
0.90774251,23.60700197,,,,,
0.908039158,23.57618343,,,,,
0.908632453,23.63782051,,,,,
0.908039158,23.60700197,,,,,
0.908335805,23.63782051,,,,,
0.908335805,23.57618343,,,,,
0.908632453,23.54536489,,,,,
0.908335805,23.66863905,,,,,
0.909819045,23.57618343,,,,,
0.909522397,23.60700197,,,,,
0.910115693,23.57618343,,,,,
0.910115693,23.63782051,,,,,
0.909819045,23.66863905,,,,,
0.910115693,23.57618343,,,,,
0.910115693,23.57618343,,,,,
0.909819045,23.63782051,,,,,
0.910115693,23.60700197,,,,,
0.910115693,23.63782051,,,,,
0.909819045,23.60700197,,,,,
0.910115693,23.60700197,,,,,
0.910708988,23.66863905,,,,,
0.910115693,23.66863905,,,,,
0.911598932,23.63782051,,,,,
0.91189558,23.60700197,,,,,
0.911598932,23.66863905,,,,,
0.911598932,23.60700197,,,,,
0.911598932,23.63782051,,,,,
0.91189558,23.60700197,,,,,
0.910708988,23.57618343,,,,,
0.912785524,23.66863905,,,,,
0.912192228,23.54536489,,,,,
0.912488876,23.57618343,,,,,
0.912192228,23.57618343,,,,,
0.912488876,23.60700197,,,,,
0.912192228,23.66863905,,,,,
0.912488876,23.57618343,,,,,
0.913378819,23.51454635,,,,,
0.913972115,23.60700197,,,,,
0.913082171,23.60700197,,,,,
0.914268763,23.60700197,,,,,
0.913675467,23.57618343,,,,,
0.913082171,23.66863905,,,,,
0.914862059,23.60700197,,,,,
0.915455354,23.60700197,,,,,
0.914862059,23.66863905,,,,,
0.915455354,23.51454635,,,,,
0.914862059,23.63782051,,,,,
0.91604865,23.57618343,,,,,
0.914862059,23.60700197,,,,,
0.915158707,23.57618343,,,,,
0.914862059,23.51454635,,,,,
0.915455354,23.60700197,,,,,
0.915158707,23.57618343,,,,,
0.915455354,23.51454635,,,,,
0.915752002,23.60700197,,,,,
0.915455354,23.57618343,,,,,
0.916938594,23.69945759,,,,,
0.917235242,23.54536489,,,,,
0.916641946,23.57618343,,,,,
0.916641946,23.63782051,,,,,
0.918125185,23.54536489,,,,,
0.916641946,23.63782051,,,,,
0.917828538,23.48372781,,,,,
0.91753189,23.54536489,,,,,
0.918125185,23.54536489,,,,,
0.917828538,23.54536489,,,,,
0.918421833,23.57618343,,,,,
0.918718481,23.60700197,,,,,
0.918125185,23.57618343,,,,,
0.919015129,23.54536489,,,,,
0.919311777,23.54536489,,,,,
0.918421833,23.63782051,,,,,
0.919015129,23.57618343,,,,,
0.919015129,23.60700197,,,,,
0.919015129,23.54536489,,,,,
0.918718481,23.57618343,,,,,
0.919311777,23.63782051,,,,,
0.919608425,23.60700197,,,,,
0.919905073,23.57618343,,,,,
0.920201721,23.51454635,,,,,
0.919311777,23.51454635,,,,,
0.919311777,23.57618343,,,,,
0.920201721,23.57618343,,,,,
0.921091664,23.57618343,,,,,
0.920498368,23.54536489,,,,,
0.921981608,23.57618343,,,,,
0.921091664,23.54536489,,,,,
0.921091664,23.54536489,,,,,
0.921091664,23.54536489,,,,,
0.92168496,23.57618343,,,,,
0.921091664,23.57618343,,,,,
0.922278256,23.60700197,,,,,
0.921981608,23.51454635,,,,,
0.92168496,23.48372781,,,,,
0.921981608,23.57618343,,,,,
0.92168496,23.51454635,,,,,
0.923464847,23.54536489,,,,,
0.922574904,23.48372781,,,,,
0.922574904,23.57618343,,,,,
0.922574904,23.54536489,,,,,
0.922574904,23.60700197,,,,,
0.922574904,23.54536489,,,,,
0.923464847,23.54536489,,,,,
0.924354791,23.54536489,,,,,
0.924354791,23.51454635,,,,,
0.924651439,23.51454635,,,,,
0.924354791,23.57618343,,,,,
0.924354791,23.48372781,,,,,
0.924354791,23.54536489,,,,,
0.924948087,23.48372781,,,,,
0.92583803,23.48372781,,,,,
0.924948087,23.54536489,,,,,
0.925244735,23.48372781,,,,,
0.924948087,23.51454635,,,,,
0.925244735,23.42209073,,,,,
0.924354791,23.57618343,,,,,
0.926727974,23.48372781,,,,,
0.926727974,23.48372781,,,,,
0.926727974,23.57618343,,,,,
0.92732127,23.48372781,,,,,
0.926727974,23.54536489,,,,,
0.92732127,23.48372781,,,,,
0.928211213,23.45290927,,,,,
0.928211213,23.54536489,,,,,
0.928211213,23.57618343,,,,,
0.927617918,23.48372781,,,,,
0.92732127,23.51454635,,,,,
0.927914565,23.54536489,,,,,
0.928211213,23.51454635,,,,,
0.928211213,23.48372781,,,,,
0.928211213,23.48372781,,,,,
0.928804509,23.51454635,,,,,
0.927914565,23.51454635,,,,,
0.927914565,23.48372781,,,,,
0.928211213,23.48372781,,,,,
0.928211213,23.51454635,,,,,
0.929397805,23.48372781,,,,,
0.928804509,23.45290927,,,,,
0.928804509,23.48372781,,,,,
0.929101157,23.48372781,,,,,
0.928507861,23.48372781,,,,,
0.929101157,23.48372781,,,,,
0.930584396,23.51454635,,,,,
0.930584396,23.48372781,,,,,
0.929991101,23.48372781,,,,,
0.929991101,23.48372781,,,,,
0.930584396,23.45290927,,,,,
0.930584396,23.48372781,,,,,
0.929991101,23.51454635,,,,,
0.93147434,23.48372781,,,,,
0.93147434,23.48372781,,,,,
0.930881044,23.39127219,,,,,
0.930881044,23.48372781,,,,,
0.930881044,23.48372781,,,,,
0.93147434,23.51454635,,,,,
0.930584396,23.51454635,,,,,
0.932364284,23.48372781,,,,,
0.93147434,23.45290927,,,,,
0.932067636,23.48372781,,,,,
0.932364284,23.48372781,,,,,
0.932364284,23.48372781,,,,,
0.931770988,23.51454635,,,,,
0.933550875,23.48372781,,,,,
0.933254227,23.48372781,,,,,
0.933550875,23.51454635,,,,,
0.932660931,23.51454635,,,,,
0.933847523,23.48372781,,,,,
0.933550875,23.48372781,,,,,
0.933847523,23.51454635,,,,,
0.934144171,23.54536489,,,,,
0.934440819,23.51454635,,,,,
0.933847523,23.42209073,,,,,
0.934440819,23.48372781,,,,,
0.934440819,23.51454635,,,,,
0.934440819,23.51454635,,,,,
0.934440819,23.48372781,,,,,
0.935330762,23.45290927,,,,,
0.936220706,23.45290927,,,,,
0.936220706,23.42209073,,,,,
0.935924058,23.42209073,,,,,
0.935330762,23.48372781,,,,,
0.93562741,23.51454635,,,,,
0.936814002,23.48372781,,,,,
0.936220706,23.42209073,,,,,
0.936220706,23.45290927,,,,,
0.936220706,23.48372781,,,,,
0.936517354,23.42209073,,,,,
0.935924058,23.54536489,,,,,
0.936517354,23.48372781,,,,,
0.937407298,23.51454635,,,,,
